Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
469.963694,TraderOne,Tick,694,694,0,0,148900,149100,24039,115861,115861,OK
470.292005,TraderOne,Tick,694,704,-10,10,149200,149100,23890,117010,116010,OK
470.540375,TraderOne,Tick,694,707,-13,13,148900,149100,23980,117820,120420,OK
470.748581,TraderOne,Tick,694,707,-13,13,148900,149000,23980,117820,119120,OK
471.012017,TraderOne,Tick,694,707,-13,13,148900,149000,23980,117820,119120,OK
471.278508,TraderOne,Tick,694,707,-13,13,148900,149400,23980,117820,120420,OK
471.456132,TraderOne,Tick,694,707,-13,13,148900,149400,23980,117820,120420,OK
471.75275,TraderOne,Tick,694,707,-13,13,148900,149400,23980,117820,120420,OK
472.007728,TraderOne,Tick,694,707,-13,13,148900,149400,23980,117820,120420,OK
472.295552,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
472.528241,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
472.717486,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
473.045662,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
473.227034,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
473.486894,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
473.794742,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
473.997104,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
474.278187,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
474.483467,TraderOne,Tick,694,717,-23,23,149900,149400,23830,119970,115370,OK
474.778339,TraderOne,Tick,694,717,-23,23,148900,149400,23830,119970,124570,OK
475.039098,TraderOne,Tick,694,717,-23,23,148900,149400,23830,119970,124570,OK
475.290992,TraderOne,Tick,694,717,-23,23,148900,149400,23830,119970,124570,OK
475.464859,TraderOne,Tick,694,717,-23,23,148900,149400,23830,119970,124570,OK
475.743389,TraderOne,Tick,704,717,-13,13,149300,149400,24129,119671,120971,OK
476.041095,TraderOne,Tick,714,717,-3,3,149300,149400,24428,118372,118672,OK
476.276488,TraderOne,Tick,724,717,7,-7,149300,149400,24727,119073,118373,OK
476.550174,TraderOne,Tick,724,717,7,-7,149300,149400,24727,119073,118373,OK
476.735554,TraderOne,Tick,724,717,7,-7,149700,149400,24727,119073,120473,OK
476.981475,TraderOne,Tick,724,717,7,-7,149700,149600,24727,119073,119773,OK
477.237096,TraderOne,Tick,724,717,7,-7,149700,149600,24727,119073,119773,OK
477.470119,TraderOne,Tick,724,717,7,-7,149700,149700,24727,119073,119073,OK
477.79281,TraderOne,Tick,734,717,17,-17,149000,149700,24577,119223,115823,OK
478.02764,TraderOne,Tick,734,717,17,-17,149000,149700,24577,119223,115823,OK
478.225401,TraderOne,Tick,734,717,17,-17,149000,149700,24577,119223,115823,OK
478.541831,TraderOne,Tick,734,717,17,-17,149000,149600,24577,119223,115823,OK
478.774231,TraderOne,Tick,734,717,17,-17,149000,149600,24577,119223,115823,OK
478.992535,TraderOne,Tick,734,717,17,-17,149000,149600,24577,119223,115823,OK
479.275299,TraderOne,Tick,734,717,17,-17,149000,149600,24577,119223,115823,OK
479.546065,TraderOne,Tick,734,717,17,-17,149000,149500,24577,119223,115823,OK
479.800003,TraderOne,Tick,734,717,17,-17,149000,149500,24577,119223,115823,OK
480.017143,TraderOne,Tick,734,717,17,-17,149000,149500,24577,119223,115823,OK
480.260252,TraderOne,Tick,734,717,17,-17,149000,149400,24577,119223,115823,OK
480.477629,TraderOne,Tick,734,717,17,-17,149000,149400,24577,119223,115823,OK
480.7334,TraderOne,Tick,734,717,17,-17,149000,149400,24577,119223,115823,OK
481.0046,TraderOne,Tick,734,717,17,-17,149000,149800,24577,119223,114123,OK
481.288584,TraderOne,Tick,734,717,17,-17,149000,149800,24577,119223,114123,OK
481.494919,TraderOne,Tick,744,717,27,-27,149700,150000,24876,119924,111824,OK
481.786933,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
481.961878,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
482.225984,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
482.506571,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
482.790309,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
483.011983,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
483.22967,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
483.469489,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
483.787521,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
483.958877,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
484.217964,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
484.490219,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
484.743785,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
485.001804,TraderOne,Tick,744,717,27,-27,149900,150000,24876,119924,117224,OK
485.2528,TraderOne,Tick,744,717,27,-27,149500,150000,24876,119924,111824,OK
485.533099,TraderOne,Tick,744,717,27,-27,149500,150000,24876,119924,111824,OK
485.778834,TraderOne,Tick,754,717,37,-37,150000,150500,25176,122624,111524,OK
486.035101,TraderOne,Tick,764,717,47,-47,150100,150700,25476,125324,111224,OK
486.241526,TraderOne,Tick,764,717,47,-47,150100,150700,25476,125324,111224,OK
486.525847,TraderOne,Tick,774,717,57,-57,150400,151000,25777,130023,112923,OK
486.787043,TraderOne,Tick,774,717,57,-57,150500,150900,25777,130023,112923,OK
487.02068,TraderOne,Tick,774,717,57,-57,150500,150800,25777,130023,112923,OK
487.243542,TraderOne,Tick,774,717,57,-57,150400,151000,25777,130023,112923,OK
487.465704,TraderOne,Tick,774,717,57,-57,150400,150900,25777,130023,112923,OK
487.700126,TraderOne,Tick,774,717,57,-57,150400,150800,25777,130023,112923,OK
487.997871,TraderOne,Tick,774,717,57,-57,150400,150800,25777,130023,112923,OK
488.287672,TraderOne,Tick,774,717,57,-57,150400,150800,25777,130023,112923,OK
488.480338,TraderOne,Tick,774,717,57,-57,150400,150800,25777,130023,112923,OK
488.729622,TraderOne,Tick,774,717,57,-57,150500,150800,25777,130023,112923,OK
489.020831,TraderOne,Tick,774,717,57,-57,150500,150800,25777,130023,112923,OK
489.299393,TraderOne,Tick,774,717,57,-57,150600,150800,25777,130023,118623,OK
489.468976,TraderOne,Tick,784,717,67,-67,150400,151000,26078,134722,114622,OK
489.784388,TraderOne,Tick,784,717,67,-67,150600,151000,26078,134722,114622,OK
489.996466,TraderOne,Tick,784,717,67,-67,150800,151000,26078,134722,121322,OK
490.243744,TraderOne,Tick,784,717,67,-67,150800,151000,26078,134722,121322,OK
490.500955,TraderOne,Tick,784,717,67,-67,150800,151000,26078,134722,121322,OK
490.706016,TraderOne,Tick,784,717,67,-67,150800,151000,26078,134722,121322,OK
490.987861,TraderOne,Tick,784,717,67,-67,150800,151000,26078,134722,121322,OK
491.21709,TraderOne,Tick,784,717,67,-67,150800,150800,26078,134722,134722,OK
491.52037,TraderOne,Tick,784,717,67,-67,150800,150800,26078,134722,134722,OK
491.765201,TraderOne,Tick,784,717,67,-67,150800,150800,26078,134722,134722,OK
491.96648,TraderOne,Tick,784,717,67,-67,150800,150800,26078,134722,134722,OK
492.205842,TraderOne,Tick,784,717,67,-67,150800,150500,26078,134722,154822,OK
492.522172,TraderOne,Tick,784,717,67,-67,150800,150500,26078,134722,154822,OK
492.700372,TraderOne,Tick,784,727,57,-57,150800,150500,26243,130957,148057,OK
493.04671,TraderOne,Tick,784,727,57,-57,150800,150500,26243,130957,148057,OK
493.239302,TraderOne,Tick,784,727,57,-57,150800,150500,26243,130957,148057,OK
493.535269,TraderOne,Tick,784,727,57,-57,150800,150500,26243,130957,148057,OK
493.715742,TraderOne,Tick,784,727,57,-57,150800,150200,26243,130957,148057,OK
494.008943,TraderOne,Tick,784,727,57,-57,150800,150200,26243,130957,148057,OK
494.219573,TraderOne,Tick,784,727,57,-57,149600,150200,26243,130957,113857,OK
494.488521,TraderOne,Tick,784,727,57,-57,149600,150200,26243,130957,113857,OK
494.776585,TraderOne,Tick,784,727,57,-57,149600,150200,26243,130957,113857,OK
494.996752,TraderOne,Tick,784,727,57,-57,149600,150200,26243,130957,113857,OK
495.277971,TraderOne,Tick,784,727,57,-57,149600,150000,26243,130957,113857,OK
495.502118,TraderOne,Tick,784,727,57,-57,149600,150000,26243,130957,113857,OK
495.741661,TraderOne,Tick,784,727,57,-57,149600,149800,26243,130957,119557,OK
495.997479,TraderOne,Tick,784,727,57,-57,149600,149800,26243,130957,119557,OK
496.210813,TraderOne,Tick,784,727,57,-57,149600,149800,26243,130957,119557,OK
496.482463,TraderOne,Tick,784,727,57,-57,149600,149800,26243,130957,119557,OK
496.747304,TraderOne,Tick,784,727,57,-57,149600,149900,26243,130957,113857,OK
496.994868,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
497.277342,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
497.526354,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
497.761899,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
497.968914,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
498.262841,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
498.526546,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
498.711537,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
498.993304,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
499.277476,TraderOne,Tick,784,727,57,-57,149500,149900,26243,130957,113857,OK
499.518227,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
499.732406,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
499.990106,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
500.262874,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
500.472768,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
500.713511,TraderOne,Tick,784,727,57,-57,149400,149900,26243,130957,113857,OK
501.000727,TraderOne,Tick,784,727,57,-57,150400,149900,26243,130957,148057,OK
501.237424,TraderOne,Tick,784,737,47,-47,149500,149900,26542,126658,112558,OK
501.536748,TraderOne,Tick,784,737,47,-47,149500,149900,26542,126658,112558,OK
501.755241,TraderOne,Tick,784,737,47,-47,149500,149900,26542,126658,112558,OK
502.004596,TraderOne,Tick,784,737,47,-47,149500,149900,26542,126658,112558,OK
502.270571,TraderOne,Tick,784,737,47,-47,149500,149900,26542,126658,112558,OK
502.472934,TraderOne,Tick,784,737,47,-47,150000,149900,26542,126658,131358,OK
502.759339,TraderOne,Tick,784,737,47,-47,149600,150200,26542,126658,112558,OK
502.967977,TraderOne,Tick,784,737,47,-47,149600,150200,26542,126658,112558,OK
503.271327,TraderOne,Tick,788,737,51,-51,150600,150200,26482,128318,143618,OK
503.47456,TraderOne,Tick,788,737,51,-51,150600,150200,26482,128318,143618,OK
503.77717,TraderOne,Tick,796,737,59,-59,149700,150200,26362,132438,114738,OK
503.993405,TraderOne,Tick,796,737,59,-59,149700,150200,26362,132438,114738,OK
504.293605,TraderOne,Tick,796,737,59,-59,149700,150200,26362,132438,114738,OK
504.483911,TraderOne,Tick,796,737,59,-59,149700,150200,26362,132438,114738,OK
504.729912,TraderOne,Tick,796,737,59,-59,149700,150200,26362,132438,114738,OK
505.030425,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
505.208213,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
505.509543,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
505.751994,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
505.979614,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
506.254424,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
506.511447,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
506.755605,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
507.04594,TraderOne,Tick,796,737,59,-59,149400,150200,26362,132438,114738,OK
507.245936,TraderOne,Tick,796,737,59,-59,150400,150200,26362,132438,144238,OK
507.496759,TraderOne,Tick,796,737,59,-59,150400,150200,26362,132438,144238,OK
507.750321,TraderOne,Tick,796,737,59,-59,150400,150200,26362,132438,144238,OK
508.038804,TraderOne,Tick,796,737,59,-59,150400,151000,26362,132438,114738,OK
508.262893,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
508.500997,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
508.771319,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
509.040627,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
509.288615,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
509.521571,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
509.791989,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
510.046291,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
510.216924,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
510.4546,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
510.702253,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
511.043138,TraderOne,Tick,806,737,69,-69,150400,151000,26663,137137,116437,OK
511.271477,TraderOne,Tick,806,747,59,-59,150600,151000,26964,132836,115136,OK
511.46528,TraderOne,Tick,806,747,59,-59,150600,151000,26964,132836,115136,OK
511.774391,TraderOne,Tick,806,747,59,-59,150800,151000,26964,132836,121036,OK
512.006251,TraderOne,Tick,806,747,59,-59,150600,151000,26964,132836,115136,OK
512.249345,TraderOne,Tick,806,747,59,-59,150600,151000,26964,132836,115136,OK
512.546174,TraderOne,Tick,806,747,59,-59,150600,151000,26964,132836,115136,OK
512.791887,TraderOne,Tick,806,747,59,-59,150400,151000,26964,132836,115136,OK
512.96569,TraderOne,Tick,806,747,59,-59,150800,151000,26964,132836,121036,OK
513.289919,TraderOne,Tick,806,747,59,-59,150800,151000,26964,132836,121036,OK
513.545178,TraderOne,Tick,806,747,59,-59,150800,150900,26964,132836,126936,OK
513.73086,TraderOne,Tick,806,747,59,-59,150800,150900,26964,132836,126936,OK
513.973785,TraderOne,Tick,806,747,59,-59,150500,150900,26964,132836,115136,OK
514.234799,TraderOne,Tick,806,747,59,-59,150800,151400,26964,132836,115136,OK
514.467727,TraderOne,Tick,806,747,59,-59,150800,151300,26964,132836,115136,OK
514.779551,TraderOne,Tick,806,747,59,-59,151000,151300,26964,132836,115136,OK
514.987973,TraderOne,Tick,806,747,59,-59,151000,151300,26964,132836,115136,OK
515.234161,TraderOne,Tick,806,747,59,-59,151000,151300,26964,132836,115136,OK
515.524372,TraderOne,Tick,806,747,59,-59,151000,151300,26964,132836,115136,OK
515.788586,TraderOne,Tick,806,747,59,-59,151000,151200,26964,132836,121036,OK
516.017842,TraderOne,Tick,806,747,59,-59,151000,151200,26964,132836,121036,OK
516.23861,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
516.465253,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
516.746285,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
516.988614,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
517.244013,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
517.498669,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
517.791731,TraderOne,Tick,806,747,59,-59,151000,151000,26964,132836,132836,OK
518.027371,TraderOne,Tick,806,747,59,-59,151000,151400,26964,132836,115136,OK
518.206063,TraderOne,Tick,806,747,59,-59,151000,151400,26964,132836,115136,OK
518.457261,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
518.737205,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
519.039998,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
519.256619,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
519.540014,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
519.723509,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
519.965093,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
520.20583,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
520.498215,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
520.763833,TraderOne,Tick,806,747,59,-59,151100,151500,26964,132836,115136,OK
521.007741,TraderOne,Tick,806,747,59,-59,151100,151600,26964,132836,115136,OK
521.201724,TraderOne,Tick,806,747,59,-59,151200,151600,26964,132836,115136,OK
521.525857,TraderOne,Tick,806,747,59,-59,151200,151600,26964,132836,115136,OK
521.742966,TraderOne,Tick,816,747,69,-69,151100,151700,26813,137987,117287,OK
522.005697,TraderOne,Tick,816,747,69,-69,151100,151700,26813,137987,117287,OK
522.247499,TraderOne,Tick,816,747,69,-69,151100,151700,26813,137987,117287,OK
522.457798,TraderOne,Tick,816,747,69,-69,151100,151700,26813,137987,117287,OK
522.798279,TraderOne,Tick,816,747,69,-69,151100,151500,26813,137987,117287,OK
522.990871,TraderOne,Tick,816,747,69,-69,151000,151500,26813,137987,117287,OK
523.272116,TraderOne,Tick,816,747,69,-69,151000,151500,26813,137987,117287,OK
523.482587,TraderOne,Tick,816,747,69,-69,151200,151500,26813,137987,117287,OK
523.742149,TraderOne,Tick,816,747,69,-69,151200,151500,26813,137987,117287,OK
523.961857,TraderOne,Tick,816,747,69,-69,151300,151500,26813,137987,124187,OK
524.278494,TraderOne,Tick,816,747,69,-69,151300,151500,26813,137987,124187,OK
524.496288,TraderOne,Tick,816,747,69,-69,151200,151500,26813,137987,117287,OK
524.756099,TraderOne,Tick,816,747,69,-69,151300,151900,26813,137987,117287,OK
524.968546,TraderOne,Tick,826,747,79,-79,151300,151900,27116,143684,119984,OK
525.28653,TraderOne,Tick,826,747,79,-79,151300,151900,27116,143684,119984,OK
525.506686,TraderOne,Tick,826,747,79,-79,151300,151900,27116,143684,119984,OK
525.781323,TraderOne,Tick,826,747,79,-79,151300,151900,27116,143684,119984,OK
526.04311,TraderOne,Tick,826,747,79,-79,151300,151900,27116,143684,119984,OK
526.226774,TraderOne,Tick,826,747,79,-79,151300,151700,27116,143684,119984,OK
526.452123,TraderOne,Tick,826,747,79,-79,151300,151700,27116,143684,119984,OK
526.733086,TraderOne,Tick,826,747,79,-79,151300,151700,27116,143684,119984,OK
527.009007,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
527.203942,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
527.534958,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
527.782843,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
527.987507,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
528.20856,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
528.520861,TraderOne,Tick,826,747,79,-79,151400,151700,27116,143684,119984,OK
528.749957,TraderOne,Tick,826,747,79,-79,151400,151400,27116,143684,143684,OK
529.038739,TraderOne,Tick,826,747,79,-79,151400,151400,27116,143684,143684,OK
529.266689,TraderOne,Tick,826,747,79,-79,151400,151400,27116,143684,143684,OK
529.463704,TraderOne,Tick,826,747,79,-79,151400,151400,27116,143684,143684,OK
529.717494,TraderOne,Tick,826,747,79,-79,151400,151200,27116,143684,159484,OK
529.997913,TraderOne,Tick,826,747,79,-79,151400,151200,27116,143684,159484,OK
530.255112,TraderOne,Tick,826,747,79,-79,151400,151200,27116,143684,159484,OK
530.538901,TraderOne,Tick,826,747,79,-79,151400,151200,27116,143684,159484,OK
530.736926,TraderOne,Tick,826,747,79,-79,151400,151400,27116,143684,143684,OK
531.007623,TraderOne,Tick,826,747,79,-79,151000,150900,27116,143684,151584,OK
531.204463,TraderOne,Tick,826,747,79,-79,151000,150900,27116,143684,151584,OK
531.470661,TraderOne,Tick,826,747,79,-79,151000,150900,27116,143684,151584,OK
531.764378,TraderOne,Tick,826,747,79,-79,151000,150900,27116,143684,151584,OK
531.980971,TraderOne,Tick,826,747,79,-79,151000,151000,27116,143684,143684,OK
532.224899,TraderOne,Tick,826,747,79,-79,151500,151000,27116,143684,167384,OK
532.485064,TraderOne,Tick,826,757,69,-69,151000,151000,27418,143382,143382,OK
532.752005,TraderOne,Tick,826,767,59,-59,151000,151000,27720,143080,143080,OK
533.01115,TraderOne,Tick,826,777,49,-49,150800,150900,28022,142778,137878,OK
533.215871,TraderOne,Tick,826,787,39,-39,150800,150900,28324,140476,136576,OK
533.535212,TraderOne,Tick,826,787,39,-39,150800,150900,28324,140476,136576,OK
533.713162,TraderOne,Tick,826,787,39,-39,150800,150900,28324,140476,136576,OK
533.953154,TraderOne,Tick,826,787,39,-39,150800,150900,28324,140476,136576,OK
534.265814,TraderOne,Tick,826,787,39,-39,151400,150700,28324,140476,152176,OK
534.53403,TraderOne,Tick,826,787,39,-39,151400,150700,28324,140476,152176,OK
534.780257,TraderOne,Tick,826,787,39,-39,151300,150700,28324,140476,152176,OK
534.974869,TraderOne,Tick,826,787,39,-39,151400,150700,28324,140476,152176,OK
535.201453,TraderOne,Tick,826,787,39,-39,150800,150700,28324,140476,144376,OK
535.4607,TraderOne,Tick,826,787,39,-39,150800,150700,28324,140476,144376,OK
535.784931,TraderOne,Tick,826,787,39,-39,150800,150800,28324,140476,140476,OK
536.004687,TraderOne,Tick,826,787,39,-39,150800,150800,28324,140476,140476,OK
536.26556,TraderOne,Tick,826,787,39,-39,150800,150800,28324,140476,140476,OK
536.451957,TraderOne,Tick,826,787,39,-39,150800,150800,28324,140476,140476,OK
536.72088,TraderOne,Tick,826,787,39,-39,150600,150700,28324,140476,136576,OK
536.959846,TraderOne,Tick,826,787,39,-39,150500,150800,28324,140476,128776,OK
537.284672,TraderOne,Tick,826,787,39,-39,150500,150800,28324,140476,128776,OK
537.459001,TraderOne,Tick,826,787,39,-39,150500,150800,28324,140476,128776,OK
537.79772,TraderOne,Tick,826,787,39,-39,150500,151100,28324,140476,128776,OK
537.950221,TraderOne,Tick,826,787,39,-39,150500,151100,28324,140476,128776,OK
538.270712,TraderOne,Tick,826,787,39,-39,150500,151100,28324,140476,128776,OK
538.500886,TraderOne,Tick,826,787,39,-39,150500,151100,28324,140476,128776,OK
538.794841,TraderOne,Tick,826,797,29,-29,151500,151000,28626,138174,146874,OK
539.008136,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
539.288941,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
539.481301,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
539.732107,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
539.981723,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
540.222595,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
540.515008,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
540.790241,TraderOne,Tick,826,807,19,-19,151600,150900,28475,136325,142025,OK
541.018568,TraderOne,Tick,826,807,19,-19,151600,151000,28475,136325,142025,OK
541.23113,TraderOne,Tick,826,807,19,-19,151600,151100,28475,136325,142025,OK
541.474461,TraderOne,Tick,826,807,19,-19,151600,151400,28475,136325,140125,OK
541.788424,TraderOne,Tick,826,807,19,-19,151600,151800,28475,136325,132525,OK
542.008999,TraderOne,Tick,826,807,19,-19,151600,151800,28475,136325,132525,OK
542.23426,TraderOne,Tick,826,807,19,-19,151600,151800,28475,136325,132525,OK
542.461461,TraderOne,Tick,826,807,19,-19,151600,151900,28475,136325,130625,OK
542.791017,TraderOne,Tick,826,807,19,-19,151600,152000,28475,136325,130625,OK
542.979155,TraderOne,Tick,826,807,19,-19,151600,152000,28475,136325,130625,OK
543.272619,TraderOne,Tick,826,807,19,-19,151400,152000,28475,136325,130625,OK
543.506509,TraderOne,Tick,826,807,19,-19,151400,152000,28475,136325,130625,OK
543.794863,TraderOne,Tick,826,807,19,-19,151600,152500,28475,136325,130625,OK
544.048175,TraderOne,Tick,826,807,19,-19,151800,152500,28475,136325,130625,OK
544.259668,TraderOne,Tick,826,807,19,-19,151800,152500,28475,136325,130625,OK
544.539176,TraderOne,Tick,826,807,19,-19,151800,152500,28475,136325,130625,OK
544.753644,TraderOne,Tick,826,807,19,-19,152000,152500,28475,136325,130625,OK
545.028915,TraderOne,Tick,826,807,19,-19,152000,152600,28475,136325,130625,OK
545.212998,TraderOne,Tick,826,807,19,-19,152000,152600,28475,136325,130625,OK
545.458348,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
545.777047,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
546.031477,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
546.202342,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
546.545947,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
546.729135,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
546.95905,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
547.21939,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
547.49077,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
547.751936,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
548.016588,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
548.283466,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
548.457379,TraderOne,Tick,826,807,19,-19,152200,152400,28475,136325,132525,OK
548.72666,TraderOne,Tick,836,807,29,-29,152300,152400,28780,137020,134120,OK
549.007528,TraderOne,Tick,836,807,29,-29,152300,152400,28780,137020,134120,OK
549.265271,TraderOne,Tick,836,807,29,-29,152300,152400,28780,137020,134120,OK
549.461168,TraderOne,Tick,836,807,29,-29,152300,152500,28780,137020,131220,OK
549.708567,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
550.004346,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
550.23331,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
550.532384,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
550.733281,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
550.960045,TraderOne,Tick,836,807,29,-29,152300,152700,28780,137020,128320,OK
551.23,TraderOne,Tick,836,807,29,-29,152400,153000,28780,137020,128320,OK
551.46251,TraderOne,Tick,836,807,29,-29,152400,153000,28780,137020,128320,OK
551.72647,TraderOne,Tick,836,807,29,-29,152400,153000,28780,137020,128320,OK
552.041679,TraderOne,Tick,846,807,39,-39,152500,153000,29085,140715,129015,OK
552.262601,TraderOne,Tick,856,807,49,-49,152500,153000,29390,144410,129710,OK
552.475536,TraderOne,Tick,866,807,59,-59,152600,153000,29695,151105,133405,OK
